,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
155,0.000897,https://api.spotify.com/v1/audio-analysis/2Aqc48sn8He26hmTvQ2BMj,0.596,211440,0.315,2Aqc48sn8He26hmTvQ2BMj,0.00106,7,0.121,-15.003,1,0.0305,99.807,4,https://api.spotify.com/v1/tracks/2Aqc48sn8He26hmTvQ2BMj,audio_features,spotify:track:2Aqc48sn8He26hmTvQ2BMj,0.343,Pixies,Hey,1,
156,0.0244,https://api.spotify.com/v1/audio-analysis/2EYVK2tcz2AIOcs87BhwyR,0.591,311000,0.681,2EYVK2tcz2AIOcs87BhwyR,0.241,0,0.13,-10.791,1,0.158,97.547,4,https://api.spotify.com/v1/tracks/2EYVK2tcz2AIOcs87BhwyR,audio_features,spotify:track:2EYVK2tcz2AIOcs87BhwyR,0.674,The Feelies,The Boy With The Perpetual Nervousness,1,
157,0.0474,https://api.spotify.com/v1/audio-analysis/7dNpe8vvDnTGWgURDphlVJ,0.59,270693,0.63,7dNpe8vvDnTGWgURDphlVJ,0.0652,7,0.0823,-8.46,1,0.0413,117.086,4,https://api.spotify.com/v1/tracks/7dNpe8vvDnTGWgURDphlVJ,audio_features,spotify:track:7dNpe8vvDnTGWgURDphlVJ,0.813,Television,Marquee Moon (Edit),1,
158,0.0166,https://api.spotify.com/v1/audio-analysis/5QLHGv0DfpeXLNFo7SFEy1,0.765,266200,0.788,5QLHGv0DfpeXLNFo7SFEy1,0.588,3,0.0513,-9.896,1,0.0332,126.879,4,https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1,audio_features,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,0.964,The Smashing Pumpkins,1979 - Remastered 2012,1,
159,0.00069,https://api.spotify.com/v1/audio-analysis/3gMiWchHpcuPDDDLjwszFk,0.24,308733,0.589,3gMiWchHpcuPDDDLjwszFk,0.693,2,0.0816,-7.931,1,0.0349,83.762,4,https://api.spotify.com/v1/tracks/3gMiWchHpcuPDDDLjwszFk,audio_features,spotify:track:3gMiWchHpcuPDDDLjwszFk,0.148,The Smashing Pumpkins,Snail - Remastered 2011,1,
160,5.91e-06,https://api.spotify.com/v1/audio-analysis/3ow0TQVttXQF8rLckmXgRx,0.382,298253,0.867,3ow0TQVttXQF8rLckmXgRx,0.581,9,0.196,-7.426,1,0.0399,87.309,4,https://api.spotify.com/v1/tracks/3ow0TQVttXQF8rLckmXgRx,audio_features,spotify:track:3ow0TQVttXQF8rLckmXgRx,0.453,The Smashing Pumpkins,Cherub Rock - Remastered 2011,1,
161,0.00166,https://api.spotify.com/v1/audio-analysis/6tULAjasyLTeJecwhcIHCo,0.294,416187,0.544,6tULAjasyLTeJecwhcIHCo,0.441,2,0.37,-9.836,1,0.034,165.933,4,https://api.spotify.com/v1/tracks/6tULAjasyLTeJecwhcIHCo,audio_features,spotify:track:6tULAjasyLTeJecwhcIHCo,0.113,The Smashing Pumpkins,Hummer - Remastered,1,
162,0.000107,https://api.spotify.com/v1/audio-analysis/0jmKzJmUEKNbC7eU8YfOiA,0.482,348773,0.528,0jmKzJmUEKNbC7eU8YfOiA,0.543,10,0.0839,-10.426,1,0.0272,146.043,4,https://api.spotify.com/v1/tracks/0jmKzJmUEKNbC7eU8YfOiA,audio_features,spotify:track:0jmKzJmUEKNbC7eU8YfOiA,0.0882,The Smashing Pumpkins,Mayonaise - Remastered,1,
163,0.0133,https://api.spotify.com/v1/audio-analysis/0KQbsC4lUfm0qmRW68g6BF,0.363,267307,0.322,0KQbsC4lUfm0qmRW68g6BF,0.581,0,0.105,-11.539,1,0.0384,121.427,4,https://api.spotify.com/v1/tracks/0KQbsC4lUfm0qmRW68g6BF,audio_features,spotify:track:0KQbsC4lUfm0qmRW68g6BF,0.208,The Smashing Pumpkins,Spaceboy - Remastered,1,
164,0.867,https://api.spotify.com/v1/audio-analysis/7F5glwNQ0Yb7FJ9H6LEA6w,0.309,203293,0.173,7F5glwNQ0Yb7FJ9H6LEA6w,8.32e-05,3,0.111,-18.676,1,0.0357,181.459,4,https://api.spotify.com/v1/tracks/7F5glwNQ0Yb7FJ9H6LEA6w,audio_features,spotify:track:7F5glwNQ0Yb7FJ9H6LEA6w,0.0708,Pile,The Moon,1,
165,0.306,https://api.spotify.com/v1/audio-analysis/6Gmc3OUoP4JotwPb2CIXYD,0.514,502867,0.305,6Gmc3OUoP4JotwPb2CIXYD,0.0388,1,0.0767,-14.555,1,0.0254,154.551,4,https://api.spotify.com/v1/tracks/6Gmc3OUoP4JotwPb2CIXYD,audio_features,spotify:track:6Gmc3OUoP4JotwPb2CIXYD,0.357,Red House Painters,Katy Song,1,
166,0.832,https://api.spotify.com/v1/audio-analysis/6gYlvWQEUv9sHwF2BvkQXr,0.52,519027,0.266,6gYlvWQEUv9sHwF2BvkQXr,0.00606,3,0.098,-10.953,1,0.0333,122.283,3,https://api.spotify.com/v1/tracks/6gYlvWQEUv9sHwF2BvkQXr,audio_features,spotify:track:6gYlvWQEUv9sHwF2BvkQXr,0.154,Red House Painters,Cruiser,1,
167,0.214,https://api.spotify.com/v1/audio-analysis/3YFMLFeAg7ne4vVB901Fzu,0.325,264200,0.677,3YFMLFeAg7ne4vVB901Fzu,0.0015,5,0.0776,-8.851,1,0.0581,171.719,4,https://api.spotify.com/v1/tracks/3YFMLFeAg7ne4vVB901Fzu,audio_features,spotify:track:3YFMLFeAg7ne4vVB901Fzu,0.717,Built To Spill,Distopian Dream Girl,1,
168,0.571,https://api.spotify.com/v1/audio-analysis/5uVYMsPAoNrdFzbRnSPlU3,0.591,135494,0.513,5uVYMsPAoNrdFzbRnSPlU3,2.01e-06,2,0.109,-9.388,1,0.0316,75.148,4,https://api.spotify.com/v1/tracks/5uVYMsPAoNrdFzbRnSPlU3,audio_features,spotify:track:5uVYMsPAoNrdFzbRnSPlU3,0.236,Helvetia,Hybrid Moments,1,
169,0.809,https://api.spotify.com/v1/audio-analysis/188qYgObWS3TfCPiT0IAun,0.647,268053,0.61,188qYgObWS3TfCPiT0IAun,0.844,5,0.154,-6.323,0,0.036,107.166,5,https://api.spotify.com/v1/tracks/188qYgObWS3TfCPiT0IAun,audio_features,spotify:track:188qYgObWS3TfCPiT0IAun,0.0395,Chad VanGaalen,Peace on the Rise,1,
170,0.016,https://api.spotify.com/v1/audio-analysis/0C5zpafU9vqfpne9T0jHsv,0.252,272920,0.661,0C5zpafU9vqfpne9T0jHsv,0.194,5,0.104,-9.108,1,0.0318,162.409,4,https://api.spotify.com/v1/tracks/0C5zpafU9vqfpne9T0jHsv,audio_features,spotify:track:0C5zpafU9vqfpne9T0jHsv,0.49,Foxygen,Where's the Money?,1,
171,0.0153,https://api.spotify.com/v1/audio-analysis/7btNQ7uFywRfi1BeRxlBZN,0.399,268600,0.704,7btNQ7uFywRfi1BeRxlBZN,0.773,0,0.0764,-8.162,1,0.0273,131.354,3,https://api.spotify.com/v1/tracks/7btNQ7uFywRfi1BeRxlBZN,audio_features,spotify:track:7btNQ7uFywRfi1BeRxlBZN,0.299,Pile,Cup,1,
172,0.0251,https://api.spotify.com/v1/audio-analysis/5By0W7zoiucXKopr1oHnzn,0.185,268093,0.55,5By0W7zoiucXKopr1oHnzn,0.613,4,0.365,-8.383,1,0.0343,128.346,4,https://api.spotify.com/v1/tracks/5By0W7zoiucXKopr1oHnzn,audio_features,spotify:track:5By0W7zoiucXKopr1oHnzn,0.299,Built To Spill,So,1,
173,0.0104,https://api.spotify.com/v1/audio-analysis/6ZpoqLODpaQKE43R7hm4F9,0.271,326571,0.832,6ZpoqLODpaQKE43R7hm4F9,0.119,10,0.123,-6.239,1,0.0376,133.223,4,https://api.spotify.com/v1/tracks/6ZpoqLODpaQKE43R7hm4F9,audio_features,spotify:track:6ZpoqLODpaQKE43R7hm4F9,0.206,Pile,Don't Touch Anything,1,
174,0.589,https://api.spotify.com/v1/audio-analysis/4mnEyvyZlUW7PvbWQLUqfI,0.336,203840,0.315,4mnEyvyZlUW7PvbWQLUqfI,1.71e-05,11,0.107,-9.64,1,0.0277,149.481,5,https://api.spotify.com/v1/tracks/4mnEyvyZlUW7PvbWQLUqfI,audio_features,spotify:track:4mnEyvyZlUW7PvbWQLUqfI,0.0755,Spencer Radcliffe,Long Con,1,
175,0.0365,https://api.spotify.com/v1/audio-analysis/7KwJrAQMoJyUEBes3evMLv,0.362,134080,0.871,7KwJrAQMoJyUEBes3evMLv,0.000256,2,0.114,-6.546,1,0.0502,151.722,4,https://api.spotify.com/v1/tracks/7KwJrAQMoJyUEBes3evMLv,audio_features,spotify:track:7KwJrAQMoJyUEBes3evMLv,0.526,The Buttertones,Orpheus Under the Influence,1,
176,0.148,https://api.spotify.com/v1/audio-analysis/7koY2ssUMcjKTe1FQOS5DM,0.547,126972,0.738,7koY2ssUMcjKTe1FQOS5DM,0.0,2,0.204,-4.944,1,0.0272,132.748,4,https://api.spotify.com/v1/tracks/7koY2ssUMcjKTe1FQOS5DM,audio_features,spotify:track:7koY2ssUMcjKTe1FQOS5DM,0.866,Radiator Hospital,Cut Your Bangs,1,
177,0.0106,https://api.spotify.com/v1/audio-analysis/3vNzDPSTgUr1d812rkaCvU,0.231,355533,0.44,3vNzDPSTgUr1d812rkaCvU,0.121,7,0.0947,-16.609,1,0.0408,180.681,4,https://api.spotify.com/v1/tracks/3vNzDPSTgUr1d812rkaCvU,audio_features,spotify:track:3vNzDPSTgUr1d812rkaCvU,0.195,Slint,Breadcrumb Trail,1,
178,0.0442,https://api.spotify.com/v1/audio-analysis/1C65EMS98C2cnJZA5DEEq8,0.495,281033,0.762,1C65EMS98C2cnJZA5DEEq8,0.251,9,0.308,-6.289,1,0.0271,93.626,4,https://api.spotify.com/v1/tracks/1C65EMS98C2cnJZA5DEEq8,audio_features,spotify:track:1C65EMS98C2cnJZA5DEEq8,0.405,Superchunk,Driveway to Driveway,1,
179,0.67,https://api.spotify.com/v1/audio-analysis/2poFxnbB2iubRT3TujwzEV,0.51,151600,0.499,2poFxnbB2iubRT3TujwzEV,0.0,6,0.17,-6.808,0,0.0295,116.753,4,https://api.spotify.com/v1/tracks/2poFxnbB2iubRT3TujwzEV,audio_features,spotify:track:2poFxnbB2iubRT3TujwzEV,0.554,The Growlers,A Man With No God,1,
180,0.399,https://api.spotify.com/v1/audio-analysis/6BOYqaEGGCtBnESav3drxS,0.548,168827,0.444,6BOYqaEGGCtBnESav3drxS,0.11,9,0.132,-9.644,0,0.0298,112.398,4,https://api.spotify.com/v1/tracks/6BOYqaEGGCtBnESav3drxS,audio_features,spotify:track:6BOYqaEGGCtBnESav3drxS,0.315,The Growlers,Wet Dreams,1,
181,0.00447,https://api.spotify.com/v1/audio-analysis/27uuv64Y4hzWid3xP0pSd5,0.274,188335,0.953,27uuv64Y4hzWid3xP0pSd5,0.0323,9,0.183,-5.307,1,0.0712,98.688,4,https://api.spotify.com/v1/tracks/27uuv64Y4hzWid3xP0pSd5,audio_features,spotify:track:27uuv64Y4hzWid3xP0pSd5,0.164,No Age,Serf to Serf,1,
182,0.0997,https://api.spotify.com/v1/audio-analysis/5po4iBu6pAOAy8I6TM4a0e,0.259,300387,0.943,5po4iBu6pAOAy8I6TM4a0e,0.00357,4,0.102,-4.215,1,0.0816,97.917,4,https://api.spotify.com/v1/tracks/5po4iBu6pAOAy8I6TM4a0e,audio_features,spotify:track:5po4iBu6pAOAy8I6TM4a0e,0.353,Dinosaur Jr.,Watch the Corners,1,
183,0.00464,https://api.spotify.com/v1/audio-analysis/7iLR3XqK3d5WbHeurAB1d8,0.443,335933,0.415,7iLR3XqK3d5WbHeurAB1d8,0.00123,9,0.125,-8.808,1,0.0294,122.522,4,https://api.spotify.com/v1/tracks/7iLR3XqK3d5WbHeurAB1d8,audio_features,spotify:track:7iLR3XqK3d5WbHeurAB1d8,0.239,Jets To Brazil,Chinatown,1,
184,0.448,https://api.spotify.com/v1/audio-analysis/74MuSJu7KQz5r3YI5R4POy,0.495,149212,0.665,74MuSJu7KQz5r3YI5R4POy,0.0773,0,0.102,-6.159,1,0.0242,160.11,4,https://api.spotify.com/v1/tracks/74MuSJu7KQz5r3YI5R4POy,audio_features,spotify:track:74MuSJu7KQz5r3YI5R4POy,0.541,Girlpool,Sleepless,1,
185,0.0353,https://api.spotify.com/v1/audio-analysis/3gaWozYU01iAGUwWrmZ2xV,0.547,260427,0.469,3gaWozYU01iAGUwWrmZ2xV,0.387,11,0.114,-6.605,0,0.0307,129.935,4,https://api.spotify.com/v1/tracks/3gaWozYU01iAGUwWrmZ2xV,audio_features,spotify:track:3gaWozYU01iAGUwWrmZ2xV,0.171,Car Seat Headrest,Something Soon,1,
186,0.218,https://api.spotify.com/v1/audio-analysis/2os0aK782bakCPmjow0SU0,0.534,374653,0.414,2os0aK782bakCPmjow0SU0,2.11e-06,2,0.103,-7.952,1,0.0403,117.079,4,https://api.spotify.com/v1/tracks/2os0aK782bakCPmjow0SU0,audio_features,spotify:track:2os0aK782bakCPmjow0SU0,0.458,Car Seat Headrest,Drunk Drivers/Killer Whales,1,
187,0.334,https://api.spotify.com/v1/audio-analysis/1YDusPefmnJBkm9Kjn7dqY,0.436,337107,0.452,1YDusPefmnJBkm9Kjn7dqY,0.000843,2,0.0867,-7.702,1,0.0257,106.07,4,https://api.spotify.com/v1/tracks/1YDusPefmnJBkm9Kjn7dqY,audio_features,spotify:track:1YDusPefmnJBkm9Kjn7dqY,0.401,Car Seat Headrest,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),1,
188,0.0036,https://api.spotify.com/v1/audio-analysis/5N9xNXlm15aOrVmF9AMYcD,0.552,240107,0.641,5N9xNXlm15aOrVmF9AMYcD,1.61e-06,8,0.104,-5.733,1,0.0344,110.973,4,https://api.spotify.com/v1/tracks/5N9xNXlm15aOrVmF9AMYcD,audio_features,spotify:track:5N9xNXlm15aOrVmF9AMYcD,0.548,Car Seat Headrest,1937 State Park,1,
189,0.0719,https://api.spotify.com/v1/audio-analysis/3MVL733KX2m9G76qPnTttk,0.561,261122,0.707,3MVL733KX2m9G76qPnTttk,0.0,4,0.0782,-7.038,1,0.0397,122.816,4,https://api.spotify.com/v1/tracks/3MVL733KX2m9G76qPnTttk,audio_features,spotify:track:3MVL733KX2m9G76qPnTttk,0.559,Hop Along,Tibetan Pop Stars,1,
190,0.448,https://api.spotify.com/v1/audio-analysis/6UwyDozaC9Ndoh0Jr1jvwd,0.49,227240,0.648,6UwyDozaC9Ndoh0Jr1jvwd,0.888,2,0.0923,-5.931,1,0.0335,117.042,4,https://api.spotify.com/v1/tracks/6UwyDozaC9Ndoh0Jr1jvwd,audio_features,spotify:track:6UwyDozaC9Ndoh0Jr1jvwd,0.429,Alvvays,Ones Who Love You,1,
191,0.681,https://api.spotify.com/v1/audio-analysis/5sXxYmbKQEPVpMhDz3Caq2,0.482,225733,0.392,5sXxYmbKQEPVpMhDz3Caq2,0.000182,2,0.0734,-8.205,0,0.042,104.195,4,https://api.spotify.com/v1/tracks/5sXxYmbKQEPVpMhDz3Caq2,audio_features,spotify:track:5sXxYmbKQEPVpMhDz3Caq2,0.352,Chad VanGaalen,Inside The Molecules,1,
192,0.0193,https://api.spotify.com/v1/audio-analysis/0duGfP1EqVLz3aWM7BgeHm,0.228,354671,0.873,0duGfP1EqVLz3aWM7BgeHm,0.604,2,0.083,-5.44,1,0.0795,99.193,4,https://api.spotify.com/v1/tracks/0duGfP1EqVLz3aWM7BgeHm,audio_features,spotify:track:0duGfP1EqVLz3aWM7BgeHm,0.161,Ought,Pleasant Heart,1,
193,0.607,https://api.spotify.com/v1/audio-analysis/6auy7duynyyA2GRwkkpDGz,0.474,298853,0.251,6auy7duynyyA2GRwkkpDGz,0.349,9,0.118,-12.448,0,0.0301,116.629,4,https://api.spotify.com/v1/tracks/6auy7duynyyA2GRwkkpDGz,audio_features,spotify:track:6auy7duynyyA2GRwkkpDGz,0.0793,Dust From 1000 Yrs,Don't Bleed For Them,1,
194,0.0838,https://api.spotify.com/v1/audio-analysis/0szasJio0kFGlvh8M4EoRz,0.432,105120,0.536,0szasJio0kFGlvh8M4EoRz,0.0685,11,0.711,-8.16,1,0.0349,112.772,4,https://api.spotify.com/v1/tracks/0szasJio0kFGlvh8M4EoRz,audio_features,spotify:track:0szasJio0kFGlvh8M4EoRz,0.0693,LVL UP,Nightshade,1,
195,0.0216,https://api.spotify.com/v1/audio-analysis/0J3fUMKfyeH6lQ6u7a2jnj,0.532,170746,0.441,0J3fUMKfyeH6lQ6u7a2jnj,0.0683,2,0.109,-10.011,1,0.0283,90.036,4,https://api.spotify.com/v1/tracks/0J3fUMKfyeH6lQ6u7a2jnj,audio_features,spotify:track:0J3fUMKfyeH6lQ6u7a2jnj,0.537,(Sandy) Alex G,Kicker,1,
196,0.0129,https://api.spotify.com/v1/audio-analysis/6KYfPz9auwo54Q31y5ldBY,0.395,179014,0.928,6KYfPz9auwo54Q31y5ldBY,0.522,0,0.254,-3.476,1,0.189,117.48,4,https://api.spotify.com/v1/tracks/6KYfPz9auwo54Q31y5ldBY,audio_features,spotify:track:6KYfPz9auwo54Q31y5ldBY,0.487,Wild Wing,Acid Casanova,1,
197,0.392,https://api.spotify.com/v1/audio-analysis/39J1N0vqytwcvVIrYbyakN,0.301,178956,0.947,39J1N0vqytwcvVIrYbyakN,0.00212,3,0.0863,-2.368,1,0.0404,88.455,4,https://api.spotify.com/v1/tracks/39J1N0vqytwcvVIrYbyakN,audio_features,spotify:track:39J1N0vqytwcvVIrYbyakN,0.697,Tijuana Panthers,Creature,1,
198,0.0878,https://api.spotify.com/v1/audio-analysis/60UYJCXleAroxtsIfoYjmU,0.507,199618,0.68,60UYJCXleAroxtsIfoYjmU,0.843,9,0.558,-5.564,1,0.0373,80.281,4,https://api.spotify.com/v1/tracks/60UYJCXleAroxtsIfoYjmU,audio_features,spotify:track:60UYJCXleAroxtsIfoYjmU,0.453,The Paranoyds,Freak Out,1,
199,0.219,https://api.spotify.com/v1/audio-analysis/6cqXhzuVIH4Hm2CkF7ZN21,0.504,298173,0.718,6cqXhzuVIH4Hm2CkF7ZN21,0.503,4,0.257,-7.202,1,0.039,73.984,4,https://api.spotify.com/v1/tracks/6cqXhzuVIH4Hm2CkF7ZN21,audio_features,spotify:track:6cqXhzuVIH4Hm2CkF7ZN21,0.418,Deerhunter,Helicopter,1,
200,0.0299,https://api.spotify.com/v1/audio-analysis/0ZwlxoHAnvkCRjsOrHAleU,0.408,187733,0.875,0ZwlxoHAnvkCRjsOrHAleU,0.823,5,0.169,-6.036,1,0.0301,150.782,4,https://api.spotify.com/v1/tracks/0ZwlxoHAnvkCRjsOrHAleU,audio_features,spotify:track:0ZwlxoHAnvkCRjsOrHAleU,0.56,Real Estate,Talking Backwards,1,
201,0.000591,https://api.spotify.com/v1/audio-analysis/2M7enaZSs1DRRjZscA4LAj,0.399,180000,0.707,2M7enaZSs1DRRjZscA4LAj,0.201,11,0.126,-7.809,1,0.0307,125.137,4,https://api.spotify.com/v1/tracks/2M7enaZSs1DRRjZscA4LAj,audio_features,spotify:track:2M7enaZSs1DRRjZscA4LAj,0.577,The Buttertones,Reminiscing,1,
202,0.00456,https://api.spotify.com/v1/audio-analysis/4wWHZR4NZRTiF4eShXGvHZ,0.224,125327,0.974,4wWHZR4NZRTiF4eShXGvHZ,8.23e-06,0,0.169,-5.0,1,0.0944,175.792,4,https://api.spotify.com/v1/tracks/4wWHZR4NZRTiF4eShXGvHZ,audio_features,spotify:track:4wWHZR4NZRTiF4eShXGvHZ,0.368,The Buttertones,Dak's Back,1,
203,0.00184,https://api.spotify.com/v1/audio-analysis/5kjLoxJ2KS4MmtxyEzz2v0,0.46,199360,0.825,5kjLoxJ2KS4MmtxyEzz2v0,0.0145,4,0.116,-4.506,0,0.036,146.942,4,https://api.spotify.com/v1/tracks/5kjLoxJ2KS4MmtxyEzz2v0,audio_features,spotify:track:5kjLoxJ2KS4MmtxyEzz2v0,0.561,The Buttertones,Matador,1,
204,0.00144,https://api.spotify.com/v1/audio-analysis/3UTXoEQnpwgyRbDmz0laC9,0.518,123107,0.942,3UTXoEQnpwgyRbDmz0laC9,0.217,9,0.368,-3.382,1,0.0441,94.964,4,https://api.spotify.com/v1/tracks/3UTXoEQnpwgyRbDmz0laC9,audio_features,spotify:track:3UTXoEQnpwgyRbDmz0laC9,0.628,The Buttertones,Sadie's a Sadist,1,
205,0.114,https://api.spotify.com/v1/audio-analysis/7ys9io132Jj93Bk5nAt0of,0.592,182272,0.97,7ys9io132Jj93Bk5nAt0of,0.00309,4,0.0784,-4.719,1,0.133,121.006,3,https://api.spotify.com/v1/tracks/7ys9io132Jj93Bk5nAt0of,audio_features,spotify:track:7ys9io132Jj93Bk5nAt0of,0.52,The Buttertones,Shut Up Sugar,1,
206,0.00171,https://api.spotify.com/v1/audio-analysis/3RGdcIdQG4zvbHWhn1QK8y,0.248,128396,0.911,3RGdcIdQG4zvbHWhn1QK8y,0.16,0,0.214,-4.495,1,0.102,161.353,4,https://api.spotify.com/v1/tracks/3RGdcIdQG4zvbHWhn1QK8y,audio_features,spotify:track:3RGdcIdQG4zvbHWhn1QK8y,0.349,Wild Wing,Reagan on the Range,1,
207,0.000797,https://api.spotify.com/v1/audio-analysis/7gLVey8HkkEe1PW9Sjfwa7,0.323,209373,0.939,7gLVey8HkkEe1PW9Sjfwa7,0.0321,2,0.106,-5.271,1,0.0625,159.391,4,https://api.spotify.com/v1/tracks/7gLVey8HkkEe1PW9Sjfwa7,audio_features,spotify:track:7gLVey8HkkEe1PW9Sjfwa7,0.413,Ex-Cult,Knives on Both Sides,1,
208,0.324,https://api.spotify.com/v1/audio-analysis/0yIdIv8tkUuwRfMSS66bwS,0.349,180448,0.58,0yIdIv8tkUuwRfMSS66bwS,0.00774,8,0.104,-7.182,1,0.0341,129.359,4,https://api.spotify.com/v1/tracks/0yIdIv8tkUuwRfMSS66bwS,audio_features,spotify:track:0yIdIv8tkUuwRfMSS66bwS,0.579,Wild Wing,Steam Train,1,
209,0.759,https://api.spotify.com/v1/audio-analysis/3bdgZ0QsEkLECRcI1IZfLW,0.48,135873,0.778,3bdgZ0QsEkLECRcI1IZfLW,0.145,0,0.342,-7.734,0,0.0531,148.604,4,https://api.spotify.com/v1/tracks/3bdgZ0QsEkLECRcI1IZfLW,audio_features,spotify:track:3bdgZ0QsEkLECRcI1IZfLW,0.874,Mad Walls,Lily,1,
210,0.0164,https://api.spotify.com/v1/audio-analysis/7HO37iLNPuDEr2QvkESZ1K,0.364,326121,0.5,7HO37iLNPuDEr2QvkESZ1K,0.439,9,0.0985,-8.592,1,0.0287,88.34,4,https://api.spotify.com/v1/tracks/7HO37iLNPuDEr2QvkESZ1K,audio_features,spotify:track:7HO37iLNPuDEr2QvkESZ1K,0.32,Vundabar,Desert Diddy,1,
211,0.852,https://api.spotify.com/v1/audio-analysis/1EWIOSQ1ifVwKkAP13SuQm,0.267,211760,0.952,1EWIOSQ1ifVwKkAP13SuQm,0.0484,9,0.163,-0.625,0,0.052,174.428,4,https://api.spotify.com/v1/tracks/1EWIOSQ1ifVwKkAP13SuQm,audio_features,spotify:track:1EWIOSQ1ifVwKkAP13SuQm,0.405,Black Lips,"Hippie, Hippie, Hoorah",1,
212,0.00117,https://api.spotify.com/v1/audio-analysis/0qAPxT4KrKWhPeUNhJqtZS,0.317,217693,0.72,0qAPxT4KrKWhPeUNhJqtZS,4.22e-06,8,0.328,-5.86,1,0.0558,166.655,3,https://api.spotify.com/v1/tracks/0qAPxT4KrKWhPeUNhJqtZS,audio_features,spotify:track:0qAPxT4KrKWhPeUNhJqtZS,0.489,Black Lips,Boys In The Wood,1,
213,0.00211,https://api.spotify.com/v1/audio-analysis/1p0nKKnAzJ7DmnZF0Q3wiY,0.246,169393,0.903,1p0nKKnAzJ7DmnZF0Q3wiY,0.00119,2,0.102,-4.877,1,0.0595,137.313,4,https://api.spotify.com/v1/tracks/1p0nKKnAzJ7DmnZF0Q3wiY,audio_features,spotify:track:1p0nKKnAzJ7DmnZF0Q3wiY,0.498,Black Lips,Occidental Front,1,
214,0.0103,https://api.spotify.com/v1/audio-analysis/7xHTHZuJV8nPaiEm7ubYbp,0.462,182258,0.987,7xHTHZuJV8nPaiEm7ubYbp,1.99e-06,4,0.357,-3.812,1,0.0627,120.159,3,https://api.spotify.com/v1/tracks/7xHTHZuJV8nPaiEm7ubYbp,audio_features,spotify:track:7xHTHZuJV8nPaiEm7ubYbp,0.43,Black Lips,Rebel Intuition,1,
215,0.00109,https://api.spotify.com/v1/audio-analysis/3lrtTTdZWXoF8Uzq0g7H8p,0.448,316453,0.847,3lrtTTdZWXoF8Uzq0g7H8p,0.0763,5,0.102,-5.369,1,0.0473,146.036,4,https://api.spotify.com/v1/tracks/3lrtTTdZWXoF8Uzq0g7H8p,audio_features,spotify:track:3lrtTTdZWXoF8Uzq0g7H8p,0.118,The Black Angels,Currency,1,
216,2.91e-05,https://api.spotify.com/v1/audio-analysis/6axU2kItgEGSXqsOAIpMI4,0.196,273347,0.73,6axU2kItgEGSXqsOAIpMI4,0.799,4,0.352,-5.915,1,0.0681,150.184,4,https://api.spotify.com/v1/tracks/6axU2kItgEGSXqsOAIpMI4,audio_features,spotify:track:6axU2kItgEGSXqsOAIpMI4,0.299,Ty Segall Band,Wave Goodbye,1,
217,0.22,https://api.spotify.com/v1/audio-analysis/2GpdnlfPrtQBWLpAjznBKA,0.523,247137,0.662,2GpdnlfPrtQBWLpAjznBKA,7.59e-05,4,0.0981,-6.059,1,0.028,132.123,3,https://api.spotify.com/v1/tracks/2GpdnlfPrtQBWLpAjznBKA,audio_features,spotify:track:2GpdnlfPrtQBWLpAjznBKA,0.696,Ty Segall,The Picture,1,
218,0.000533,https://api.spotify.com/v1/audio-analysis/62xDnWgrIAFlNSLLYH5r1z,0.393,255227,0.862,62xDnWgrIAFlNSLLYH5r1z,0.0629,1,0.127,-6.681,1,0.0731,99.233,4,https://api.spotify.com/v1/tracks/62xDnWgrIAFlNSLLYH5r1z,audio_features,spotify:track:62xDnWgrIAFlNSLLYH5r1z,0.392,Ty Segall,Feel,1,
219,0.541,https://api.spotify.com/v1/audio-analysis/3Khizgd763J4s63Gcv6D9u,0.564,305280,0.426,3Khizgd763J4s63Gcv6D9u,0.00168,7,0.217,-9.697,1,0.0391,162.906,4,https://api.spotify.com/v1/tracks/3Khizgd763J4s63Gcv6D9u,audio_features,spotify:track:3Khizgd763J4s63Gcv6D9u,0.624,Ugly Casanova,Barnacles,1,
220,0.0937,https://api.spotify.com/v1/audio-analysis/19DXGGcr5hb3kh8BQtz4cE,0.454,150820,0.403,19DXGGcr5hb3kh8BQtz4cE,0.000592,11,0.168,-10.047,1,0.0353,91.997,4,https://api.spotify.com/v1/tracks/19DXGGcr5hb3kh8BQtz4cE,audio_features,spotify:track:19DXGGcr5hb3kh8BQtz4cE,0.535,(Sandy) Alex G,Brite Boy,1,
221,0.723,https://api.spotify.com/v1/audio-analysis/4PCRawItOrjbAqZnZTBsca,0.326,202440,0.23,4PCRawItOrjbAqZnZTBsca,6.27e-06,0,0.178,-14.018,1,0.06,174.795,3,https://api.spotify.com/v1/tracks/4PCRawItOrjbAqZnZTBsca,audio_features,spotify:track:4PCRawItOrjbAqZnZTBsca,0.538,Modest Mouse,Sleepwalking (Couples Only Dance Prom Night),1,
